index,cafe_nm,Latitude,Longitude,scores,geometry
4655,수련하다,37.6555078,126.9986914,6.362568576016291,POINT (37.6555078 126.9986914)
4557,백란,37.6718018,127.00547790000002,5.425226572087682,POINT (37.6718018 127.00547790000002)
15639,아트아프리카,37.6613462,127.0071815,4.151249211370481,POINT (37.6613462 127.0071815)
6913,베이스캠프,37.6615544,127.007292,4.124012755308913,POINT (37.6615544 127.007292)
16480,단발머리언니카페,37.6543348,127.0113093,4.031998340933157,POINT (37.6543348 127.0113093)
6141,부라더스,37.6513323,127.0121311,4.006004371948526,POINT (37.6513323 127.0121311)
7434,아마스빈,37.651129100000006,127.0126211,3.998666463044577,POINT (37.651129100000006 127.0126211)
1772,커피바실리아,37.651129100000006,127.0126211,3.962695547825852,POINT (37.651129100000006 127.0126211)
16928,탐앤탐스덕성여대점,37.6516322,127.0124444,3.9212769288643416,POINT (37.6516322 127.0124444)
7271,딜리스,37.6523504,127.0132055,3.904341005370232,POINT (37.6523504 127.0132055)
15004,카페레,37.6516579,127.013362,3.8676777183853575,POINT (37.6516579 127.013362)
20738,컴포즈덕성여대점,37.651052500000006,127.0131547,3.866029618338736,POINT (37.651052500000006 127.0131547)
14070,카페네꼬,37.6523894,127.0135563,3.846913799908141,POINT (37.6523894 127.0135563)
6894,이디야커피,37.6516095,127.0129547,3.8317961160580665,POINT (37.6516095 127.0129547)
1305,카페크레프리,37.6513557,127.0138533,3.82178936769413,POINT (37.6513557 127.0138533)
21158,볼,37.6511419,127.0141508,3.795440708637999,POINT (37.6511419 127.0141508)
5904,그때거기,37.6524099,127.0138507,3.788708336440975,POINT (37.6524099 127.0138507)
14052,커피드림,37.65178289999999,127.014301,3.783638316935325,POINT (37.65178289999999 127.014301)
2283,커피에반하다,37.6551041,127.0127951,3.7728609809057625,POINT (37.6551041 127.0127951)
12427,산로스터스,37.6669105,127.00991840000002,3.75674034065459,POINT (37.6669105 127.00991840000002)
13735,말리에프엔디,37.5612536,126.9853416,3.7555997292552696,POINT (37.5612536 126.9853416)
13005,메가엠지씨커피우,37.65409,127.0121966,3.737822098089176,POINT (37.65409 127.0121966)
15329,서울강북지역자활센터-달보드레,37.6548084,127.011915,3.717470537729022,POINT (37.6548084 127.011915)
3540,커피공장2010,37.650559,127.0133992,3.715066302269615,POINT (37.650559 127.0133992)
3685,빅팥,37.6468764,127.0061956,3.667421019955214,POINT (37.6468764 127.0061956)
14748,믹스엠,37.5635161,126.9844054,3.65109745829876,POINT (37.5635161 126.9844054)
17651,몽희,37.6562979,127.0122466,3.64047102352418,POINT (37.6562979 127.0122466)
664,안녕크로플,37.6544977,127.0124745,3.632514769438099,POINT (37.6544977 127.0124745)
10597,산아래,37.666807,127.0104638,3.620054756989932,POINT (37.666807 127.0104638)
10897,카페쌔미,37.5635161,126.9844054,3.603252226447978,POINT (37.5635161 126.9844054)
7458,서록다원,37.663222600000005,127.0095933,3.5939555477856024,POINT (37.663222600000005 127.0095933)
12758,카페라움,37.6563454,127.01254070000002,3.58710394396835,POINT (37.6563454 127.01254070000002)
6697,클럽포틀락,37.6547658,127.0132756,3.5760231951261026,POINT (37.6547658 127.0132756)
13298,카페멘디,37.6472128,127.0087068,3.52619547774975,POINT (37.6472128 127.0087068)
8236,다정도병인양,37.6469776,127.0096618,3.5202990313330886,POINT (37.6469776 127.0096618)
14074,라떼킹북한산점,37.6469776,127.0096618,3.5202990313330886,POINT (37.6469776 127.0096618)
8075,커피배우다,37.6505979,127.01375,3.5102320453451656,POINT (37.6505979 127.01375)
2162,쿤데라kundera,37.6470344,127.0099896,3.4915318012608987,POINT (37.6470344 127.0099896)
17598,부어카페,37.647236,127.0093184,3.4907848116415305,POINT (37.647236 127.0093184)
889,블랙다운,37.6501909,127.0135627,3.486023214839082,POINT (37.6501909 127.0135627)
2530,아띠랑스,37.6472554,127.0094768,3.4850191216721185,POINT (37.6472554 127.0094768)
16351,카페니모메,37.6498222,127.01257040000002,3.462534409818165,POINT (37.6498222 127.01257040000002)
18768,위진유통3호점,37.561749600000006,126.9853915,3.4444395124853897,POINT (37.561749600000006 126.9853915)
16643,명동아지트,37.561749600000006,126.9853915,3.4444395124853897,POINT (37.561749600000006 126.9853915)
7752,더하비스트,37.6623444,127.0101717,3.443423348965436,POINT (37.6623444 127.0101717)
17520,커피빈명동거리점코리아,37.56145479999999,126.9856898,3.437135271202901,POINT (37.56145479999999 126.9856898)
17401,커비빈코리아,37.56145479999999,126.9856898,3.437135271202901,POINT (37.56145479999999 126.9856898)
14054,이브릭,37.6466284,127.0077853,3.431674983671425,POINT (37.6466284 127.0077853)
7768,이디야솔밭공원역점,37.6560474,127.0135419,3.387446994462436,POINT (37.6560474 127.0135419)
6259,엔제리너스북한산D/I점,37.646337,127.0074153,3.386958756812424,POINT (37.646337 127.0074153)
1915,카페인,37.6436742,127.00257820000002,3.386736384005405,POINT (37.6436742 127.00257820000002)
2798,비르케,37.6469312,127.0095037,3.383708702741617,POINT (37.6469312 127.0095037)
5926,할아버지카페,37.66272539999999,127.0104727,3.3771675608344025,POINT (37.66272539999999 127.0104727)
19821,소로카페,37.6467025,127.0090875,3.347335104040975,POINT (37.6467025 127.0090875)
13403,명동타워빌딩,37.5621652,126.9855217,3.3465902339559253,POINT (37.5621652 126.9855217)
14065,헤미,37.6459533,127.0067858,3.342785937918873,POINT (37.6459533 127.0067858)
1949,디저트카페낙타,37.6465455,127.0086363,3.3365473101800944,POINT (37.6465455 127.0086363)
13450,고양이놀이터,37.5619665,126.9854678,3.3347851184857165,POINT (37.5619665 126.9854678)
13426,세븐,37.5619383,126.98533229999998,3.3125522580061038,POINT (37.5619383 126.98533229999998)
18858,명동빙수,37.56394470000001,126.9849995,3.3013052588027243,POINT (37.56394470000001 126.9849995)
18285,희희케이크,37.6473972,127.0113447,3.2916625644233557,POINT (37.6473972 127.0113447)
4599,카스쿠르트,37.5634474,126.98374979999998,3.284617229573604,POINT (37.5634474 126.98374979999998)
4435,도노커피배롱나무카페,37.5634474,126.98374979999998,3.284617229573604,POINT (37.5634474 126.98374979999998)
16119,우이163,37.659283,127.01256979999998,3.2768803776091557,POINT (37.659283 127.01256979999998)
3108,노르웨이안우드,37.646743,127.0106961,3.274408631449569,POINT (37.646743 127.0106961)
9516,쉬즈베이글덕대점,37.6499128,127.0137024,3.268596882415827,POINT (37.6499128 127.0137024)
14197,성북동350,37.5942558,126.9881549,3.240671495264506,POINT (37.5942558 126.9881549)
10698,조셉의커피나무,37.5945929,126.988592,3.2222849687101727,POINT (37.5945929 126.988592)
4398,샵힘이나는커피생활,37.5680959,126.9794644,3.217237732425561,POINT (37.5680959 126.9794644)
13742,빈스앤로스터리명동점,37.5617481,126.9841691,3.2017555673770524,POINT (37.5617481 126.9841691)
13073,타이거슈가명동역점,37.56116970000001,126.9860672,3.1684009568506197,POINT (37.56116970000001 126.9860672)
2239,이디야우이역도,37.6625705,127.0113475,3.1641233584365955,POINT (37.6625705 127.0113475)
2104,전광수커피하우스북한산점,37.644195,127.0044976,3.1615476452330067,POINT (37.644195 127.0044976)
5974,제이스파크,37.6444787,127.00501509999998,3.1609565559561474,POINT (37.6444787 127.00501509999998)
7751,해시드커피(HASHEDCOFFEE,37.6454146,127.0070196,3.1591929872354214,POINT (37.6454146 127.0070196)
20440,이디야북한산점,37.6447538,127.0055893,3.15839161326772,POINT (37.6447538 127.0055893)
10602,오픈찬스,37.5638435,126.9858045,3.1544889172488326,POINT (37.5638435 126.9858045)
5361,몽브루,37.643739200000006,127.0038691,3.1413842617626555,POINT (37.643739200000006 127.0038691)
2639,풀내음,37.6442244,127.0047805,3.1258216941555,POINT (37.6442244 127.0047805)
11934,엘까페씨또바,37.5527444,127.0082844,3.12194120682312,POINT (37.5527444 127.0082844)
14175,미즐카페엠,37.6435492,127.003781,3.1084907209283,POINT (37.6435492 127.003781)
14057,투썸플레이스북한산우이역점,37.6637183,127.0117629,3.1009982874047246,POINT (37.6637183 127.0117629)
13733,에프앤디,37.56254620000001,126.9837281,3.1005450426187804,POINT (37.56254620000001 126.9837281)
12431,몰또이탈리안에스프레소바,37.5644483,126.9859322,3.0908988721298507,POINT (37.5644483 126.9859322)
3280,어도어맨션,37.5880566,126.98186409999998,3.081452125398744,POINT (37.5880566 126.98186409999998)
5271,슬로우파크,37.587909100000005,126.9814811,3.0762578823229703,POINT (37.587909100000005 126.9814811)
20300,카페0691,37.5525411,127.0109015,3.073404010404765,POINT (37.5525411 127.0109015)
10736,동강에프앤비,37.5673983,126.9790324,3.0724388318302966,POINT (37.5673983 126.9790324)
14090,The달다,37.6444569,127.0056386,3.064774391082706,POINT (37.6444569 127.0056386)
16879,알레그리아케이스퀘어시티점광화문,37.5685076,126.9801945,3.061079994875377,POINT (37.5685076 126.9801945)
14177,온바로,37.6049652,127.0505716,3.059149081068033,POINT (37.6049652 127.0505716)
13457,도통,37.5619366,126.98408729999998,3.055826585625415,POINT (37.5619366 126.98408729999998)
12388,메이원카페,37.5626193,126.9859456,3.050212596516249,POINT (37.5626193 126.9859456)
12344,커피지인,37.5967553,126.992798,3.0388043525062973,POINT (37.5967553 126.992798)
2089,테라스,37.5624502,126.9840916,3.034632423727253,POINT (37.5624502 126.9840916)
7832,아임카페,37.5624502,126.9840916,3.034632423727253,POINT (37.5624502 126.9840916)
6514,향기내는사람들히즈빈스,37.5644057,126.98621570000002,3.03071047228388,POINT (37.5644057 126.98621570000002)
19803,학산테라로사커피청계광장지점,37.5688149,126.9782094,3.026983254249484,POINT (37.5688149 126.9782094)
15484,킴메이드,37.6456086,127.0108018,3.0221584977241505,POINT (37.6456086 127.0108018)
3856,메가엠지씨커피4.19,37.6486203,127.0143088,3.0168909130942243,POINT (37.6486203 127.0143088)
11359,아이스프링커피원천점,37.5764547,126.9362736,3.0129867425611723,POINT (37.5764547 126.9362736)
2098,아이스프링카페,37.5764547,126.9362736,3.0129867425611723,POINT (37.5764547 126.9362736)
18907,오테로,37.566396000000005,126.9840041,3.006658198183798,POINT (37.566396000000005 126.9840041)
6266,까페화이트랩,37.566396000000005,126.9840041,3.006658198183798,POINT (37.566396000000005 126.9840041)
10537,오코아,37.567829,126.9798642,3.001295358138217,POINT (37.567829 126.9798642)
17803,박스프레소약수점,37.5528361,127.0106259,2.9973184208798123,POINT (37.5528361 127.0106259)
19902,빽다방약수시장점,37.5528711,127.010501,2.991357917400715,POINT (37.5528711 127.010501)
16916,커피니약수역점,37.5528792,127.0093125,2.988347555710708,POINT (37.5528792 127.0093125)
19394,크레마,37.5521533,127.0108613,2.983728539815418,POINT (37.5521533 127.0108613)
12369,코인,37.5650548,126.9841581,2.9810356198135213,POINT (37.5650548 126.9841581)
15963,스윗플로어,37.6562075,127.0154438,2.961252301929121,POINT (37.6562075 127.0154438)
15060,하이투피플,37.6562075,127.0154438,2.961252301929121,POINT (37.6562075 127.0154438)
453,에브리데이,37.552946,127.0086892,2.949449351124504,POINT (37.552946 127.0086892)
5280,에쎄레젤라또,37.5636625,126.9867578,2.942472898293529,POINT (37.5636625 126.9867578)
742,홍밀밀,37.5636625,126.9867578,2.942472898293529,POINT (37.5636625 126.9867578)
10921,카페리브레,37.5636625,126.9867578,2.942472898293529,POINT (37.5636625 126.9867578)
13356,전광수커피하우스명동성당점,37.5636625,126.9867578,2.942472898293529,POINT (37.5636625 126.9867578)
10367,스탐티쉬,37.5927005,126.9656874,2.941098819557636,POINT (37.5927005 126.9656874)
912,매머드커피장교빌딩점,37.5671519,126.9870388,2.938208096177405,POINT (37.5671519 126.9870388)
2672,까페트리빈,37.5671519,126.9870388,2.938208096177405,POINT (37.5671519 126.9870388)
10442,사랑채,37.5671519,126.9870388,2.938208096177405,POINT (37.5671519 126.9870388)
3463,소금나무,37.5671519,126.9870388,2.938208096177405,POINT (37.5671519 126.9870388)
15404,약천,37.5640761,126.9845563,2.933830132810426,POINT (37.5640761 126.9845563)
7152,명동커피,37.5644718,126.9865657,2.9253836964204387,POINT (37.5644718 126.9865657)
17473,투썸플레이스예금보험공사점,37.5684947,126.9807834,2.923588446737203,POINT (37.5684947 126.9807834)
20131,청림무역명동점,37.563160100000005,126.9838669,2.919695575531148,POINT (37.563160100000005 126.9838669)
20772,온선데이커피명동본점,37.5648863,126.9844773,2.914744010241867,POINT (37.5648863 126.9844773)
13452,미스터빈,37.553509000000005,127.0092023,2.9143411263340258,POINT (37.553509000000005 127.0092023)
13391,CO,37.5628559,126.98412009999998,2.9020208234634723,POINT (37.5628559 126.98412009999998)
11217,텐퍼센트스페셜티커피시청,37.5676691,126.9801267,2.894671119742788,POINT (37.5676691 126.9801267)
10431,카페지밥,37.5869704,126.9823318,2.892449689530848,POINT (37.5869704 126.9823318)
20067,메가엠지씨커피명동길점,37.5644023,126.9847669,2.88722134623016,POINT (37.5644023 126.9847669)
7073,"오븐,비스킷",37.6483538,127.0147542,2.876389580000306,POINT (37.6483538 127.0147542)
2317,유어디,37.4714085,126.9005814,2.87136960792424,POINT (37.4714085 126.9005814)
4264,카페투니온,37.5520448,127.0086672,2.8708765882209724,POINT (37.5520448 127.0086672)
19142,브라운에넘,37.5516849,127.0141043,2.869128515343645,POINT (37.5516849 127.0141043)
19567,케이크온미,37.5532664,127.0092848,2.8584376332533155,POINT (37.5532664 127.0092848)
17393,커피빈청계천을지로점상코리아,37.5677968,126.98449440000002,2.857718377988217,POINT (37.5677968 126.98449440000002)
17392,커피빈청계천을지로점코리아,37.5677968,126.98449440000002,2.857718377988217,POINT (37.5677968 126.98449440000002)
9448,3안,37.5869489,126.9829775,2.856845522854385,POINT (37.5869489 126.9829775)
13428,이디야커피명동역점,37.5608657,126.9831963,2.8540846680767378,POINT (37.5608657 126.9831963)
4395,커피온리시청,37.5671398,126.9793529,2.838649015855924,POINT (37.5671398 126.9793529)
17363,투썸플레이스을지로입구역점,37.5652641,126.98335159999998,2.838495629027302,POINT (37.5652641 126.98335159999998)
14172,클럽에스프레소,37.5926758,126.9659595,2.83140819873964,POINT (37.5926758 126.9659595)
17385,플래시커피코리아,37.5671304,126.9803492,2.829371795386202,POINT (37.5671304 126.9803492)
15358,카페3청,37.5867291,126.9815198,2.8290075656868905,POINT (37.5867291 126.9815198)
17380,투썸플레이스을지로점,37.5674714,126.9843743,2.822537920551825,POINT (37.5674714 126.9843743)
164,커피다동,37.5677084,126.9804998,2.818336719165548,POINT (37.5677084 126.9804998)
2975,맷차,37.56461779999999,126.9846847,2.817431015757401,POINT (37.56461779999999 126.9846847)
10547,에스프레소0039,37.5679509,126.9845942,2.8158691041991424,POINT (37.5679509 126.9845942)
17117,투썸플레이스명동L7점,37.5613936,126.98695829999998,2.814630417773819,POINT (37.5613936 126.98695829999998)
16179,1%리버티커피,37.56648320000001,126.9836633,2.810221197018484,POINT (37.56648320000001 126.9836633)
2322,"잠시,휴식",37.56648320000001,126.9836633,2.810221197018484,POINT (37.56648320000001 126.9836633)
13373,공차명동역점,37.5609433,126.9838404,2.8078691355219285,POINT (37.5609433 126.9838404)
4,더웨이유통할리스커피,37.5539516,127.0104075,2.8035172362165226,POINT (37.5539516 127.0104075)
10456,다동커피집,37.5674654,126.980537,2.79711437385368,POINT (37.5674654 126.980537)
10714,부동산임대김은숙,37.5862451,126.98182079999998,2.795053985046039,POINT (37.5862451 126.98182079999998)
7858,이디야서대문,37.5782333,126.9356709,2.7919530164337223,POINT (37.5782333 126.9356709)
11364,경림코퍼레이션,37.594559,126.9909478,2.789339793266405,POINT (37.594559 126.9909478)
9930,만랩커피을지로입구역점,37.567655,126.9805797,2.788089805192501,POINT (37.567655 126.9805797)
18737,커피빈서울시청점,37.5670407,126.97935420000002,2.783511485735319,POINT (37.5670407 126.97935420000002)
11464,카페로이,37.5787204,126.9357319,2.7814619857215965,POINT (37.5787204 126.9357319)
15243,코코버블티,37.5646243,126.9843903,2.7809714789585334,POINT (37.5646243 126.9843903)
1716,정정,37.5530021,127.0110764,2.780064195629947,POINT (37.5530021 127.0110764)
6871,컴포즈커피명동이화점,37.5615596,126.9884501,2.778727389029377,POINT (37.5615596 126.9884501)
10468,커피스탠드,37.56589879999999,126.98381840000002,2.777888666073791,POINT (37.56589879999999 126.98381840000002)
12639,로스터리요정,37.56589879999999,126.98381840000002,2.777888666073791,POINT (37.56589879999999 126.98381840000002)
16998,블루노트커피,37.5661074,126.983974,2.7754194523704387,POINT (37.5661074 126.983974)
62,아리스타과일,37.5661074,126.983974,2.7754194523704387,POINT (37.5661074 126.983974)
19443,바켄명동점,37.56508770000001,126.9869422,2.761188487009022,POINT (37.56508770000001 126.9869422)
13075,더벤티대신증권본사점,37.56508770000001,126.9869422,2.761188487009022,POINT (37.56508770000001 126.9869422)
14152,크리미티,37.5661074,126.983974,2.7604678174170694,POINT (37.5661074 126.983974)
2953,커피베이상,37.6070949,127.0509749,2.760043967286983,POINT (37.6070949 127.0509749)
13469,포엠,37.563114,126.983743,2.753960328497365,POINT (37.563114 126.983743)
2543,커피베이,37.5644023,126.9847669,2.751911768381249,POINT (37.5644023 126.9847669)
7842,낙원커피,37.567434000000006,126.9842164,2.748336219943096,POINT (37.567434000000006 126.9842164)
17280,커피빈무교CTBL코리아,37.5684096,126.9782375,2.7412688293830563,POINT (37.5684096 126.9782375)
8127,워크워크,37.5684096,126.9782375,2.7412688293830563,POINT (37.5684096 126.9782375)
17175,커피빈무교점코리아,37.5684096,126.9782375,2.7412688293830563,POINT (37.5684096 126.9782375)
17084,커피빈무교CBTL점상,37.5684096,126.9782375,2.7412688293830563,POINT (37.5684096 126.9782375)
4985,아맘픽.,37.5684096,126.9782375,2.7412688293830563,POINT (37.5684096 126.9782375)
19675,오브민SFC몰점광화문,37.5684096,126.9782375,2.7412688293830563,POINT (37.5684096 126.9782375)
17499,커피빈상무교점,37.5684096,126.9782375,2.7412688293830563,POINT (37.5684096 126.9782375)
10483,더베이커스테이블,37.5870802,126.9814811,2.741218800552703,POINT (37.5870802 126.9814811)
1762,파오리,37.5525683,127.0119989,2.7390658359637143,POINT (37.5525683 127.0119989)
16671,마르쉐무아,37.5861657,126.9820144,2.737472605655448,POINT (37.5861657 126.9820144)
16200,동네시민,37.567984,126.9811186,2.733827586896219,POINT (37.567984 126.9811186)
7932,사평커피,37.554241600000005,127.0106074,2.731783466031864,POINT (37.554241600000005 127.0106074)
20686,매머드익스프레스서대문구청점,37.5785217,126.9356782,2.7309659804112627,POINT (37.5785217 126.9356782)
1686,카키브라운카페구름점,37.5512699,127.007591,2.729158169806904,POINT (37.5512699 127.007591)
2608,성곽마을삼층까페,37.5930659,126.9662599,2.728410962811992,POINT (37.5930659 126.9662599)
13253,신세계푸드SKT카페테리아카페,37.5664776,126.9851123,2.726395555976439,POINT (37.5664776 126.9851123)
11716,메가엠지씨커피명동아르누보,37.5647187,126.9838457,2.7254698302715066,POINT (37.5647187 126.9838457)
4993,이디야커피명동,37.5647187,126.9838457,2.7254698302715066,POINT (37.5647187 126.9838457)
15836,썬스마일,37.6579357,127.0152283,2.72404274247543,POINT (37.6579357 127.0152283)
9484,커피엔스틱,37.561438,126.9879311,2.7234400763324738,POINT (37.561438 126.9879311)
6131,아릇간,37.6057417,127.0496557,2.719994414156528,POINT (37.6057417 127.0496557)
17347,커피빈하나금융명동사옥점상품권,37.56514310000001,126.9849946,2.7169020169731777,POINT (37.56514310000001 126.9849946)
17234,커피빈하나금융명동사옥점,37.56514310000001,126.9849946,2.7169020169731777,POINT (37.56514310000001 126.9849946)
19945,컴포즈커피약수더시티점,37.5531974,127.010723,2.712716728161406,POINT (37.5531974 127.010723)
10440,아리스타커피,37.56589879999999,126.98381840000002,2.7046908983002598,POINT (37.56589879999999 126.98381840000002)
19203,플러스카페삼청공원숲속도서관점,37.5879675,126.9840733,2.697676978154226,POINT (37.5879675 126.9840733)
17196,커피빈을지로입구역코리아,37.5668669,126.9832279,2.697500571595309,POINT (37.5668669 126.9832279)
17568,커피빈을지로입구역점상,37.5668669,126.9832279,2.697500571595309,POINT (37.5668669 126.9832279)
8606,포네커피하우스,37.6463279,127.0138518,2.6884684083393395,POINT (37.6463279 127.0138518)
6136,메가엠지씨커피서울,37.567804,126.9811437,2.6860577690801364,POINT (37.567804 126.9811437)
4199,흙다방,37.5661411,126.9868487,2.684138177166234,POINT (37.5661411 126.9868487)
10486,테라로사,37.5644708,126.9801703,2.6788988889661542,POINT (37.5644708 126.9801703)
4552,뉴서울호텔,37.5679764,126.9781529,2.6732871925259074,POINT (37.5679764 126.9781529)
463,더스팟패뷸러스,37.5621376,126.9823188,2.672749897318472,POINT (37.5621376 126.9823188)
15418,범산목장,37.5621376,126.9823188,2.672749897318472,POINT (37.5621376 126.9823188)
10678,제비꽃다방,37.592933,126.9644613,2.672029626289863,POINT (37.592933 126.9644613)
10134,명동나비,37.563573100000006,126.9878909,2.6707025634817643,POINT (37.563573100000006 126.9878909)
10443,모노치즈,37.56589879999999,126.98381840000002,2.663817477904279,POINT (37.56589879999999 126.98381840000002)
1159,크리에이트라송제1지점,37.56738789999999,126.98513390000002,2.663383663354721,POINT (37.56738789999999 126.98513390000002)
8788,파리크라상커피앳웍스센터원점,37.56738789999999,126.98513390000002,2.663383663354721,POINT (37.56738789999999 126.98513390000002)
4810,브라운벤치라송제2지점,37.56738789999999,126.98513390000002,2.663383663354721,POINT (37.56738789999999 126.98513390000002)
5133,카페스윗백년관점,37.5678031,126.9841774,2.6576454432920045,POINT (37.5678031 126.9841774)
19974,커피스니퍼,37.5633744,126.9784195,2.6575114054271727,POINT (37.5633744 126.9784195)
17876,카페뎀스,37.5619933,126.9885914,2.6565053150369,POINT (37.5619933 126.9885914)
466,티라펠리체,37.5653338,126.9809849,2.6502645475771605,POINT (37.5653338 126.9809849)
19972,에슬로우커피,37.5671304,126.9803492,2.648484197241256,POINT (37.5671304 126.9803492)
15422,메가엠지씨커피명동중앙우체국점,37.5610721,126.9820616,2.648254240119946,POINT (37.5610721 126.9820616)
5233,커피마마하늘비전,37.6445454,127.0097281,2.6465850649184426,POINT (37.6445454 127.0097281)
9170,센터커피롯데,37.5647184,126.98171770000002,2.644322631231164,POINT (37.5647184 126.98171770000002)
17767,컴포즈커피기업은행본점,37.566481,126.9865498,2.643370000077934,POINT (37.566481 126.9865498)
14512,카페말로덕성,37.6495025,127.0163709,2.637477076339391,POINT (37.6495025 127.0163709)
17572,커피빈하나은행을지로본점,37.5664856,126.9818521,2.63723704777277,POINT (37.5664856 126.9818521)
17575,커피빈하나은행을지로상본점,37.5664856,126.9818521,2.63723704777277,POINT (37.5664856 126.9818521)
10467,휴식,37.5682134,126.9816022,2.6360997237940587,POINT (37.5682134 126.9816022)
947,쥬씨,37.5661411,126.9868487,2.6336288358146698,POINT (37.5661411 126.9868487)
1092,엠제이에이치백그라운드,37.6445284,127.0098529,2.630680685768994,POINT (37.6445284 127.0098529)
3332,다음,37.5956445,126.99356029999998,2.627068040943921,POINT (37.5956445 126.99356029999998)
18192,메가엠지씨커피창동신창점,37.6340912,127.0410919,2.6167983470667564,POINT (37.6340912 127.0410919)
3600,카페딕셔너리익스프레스,37.5616607,126.9876338,2.616227905826321,POINT (37.5616607 126.9876338)
17356,투썸플레이스,37.5609509,126.98262920000002,2.612594604581793,POINT (37.5609509 126.98262920000002)
5337,핵커피청계다동점,37.5682134,126.9816022,2.611742151215479,POINT (37.5682134 126.9816022)
19297,어쩌다크로플,37.5682134,126.9816022,2.611742151215479,POINT (37.5682134 126.9816022)
10715,커피다이어리,37.5682134,126.9816022,2.611742151215479,POINT (37.5682134 126.9816022)
3938,모베러커피,37.5682134,126.9816022,2.611742151215479,POINT (37.5682134 126.9816022)
13279,꽁뜨커피,37.5682134,126.9816022,2.611742151215479,POINT (37.5682134 126.9816022)
16288,쥬씨을지로다동점,37.5682134,126.9816022,2.611742151215479,POINT (37.5682134 126.9816022)
11593,커피에진심을담다,37.5391358,126.8639557,2.6112577756007758,POINT (37.5391358 126.8639557)
11528,가화,37.5636398,126.9778499,2.6060676386881387,POINT (37.5636398 126.9778499)
20415,더벤티서울시청점,37.5671304,126.9803492,2.605477858157201,POINT (37.5671304 126.9803492)
5131,커피155,37.5671304,126.9803492,2.605477858157201,POINT (37.5671304 126.9803492)
4528,롯지,37.5787037,126.9338868,2.6026726185749918,POINT (37.5787037 126.9338868)
9285,매머드익스프레스을지로,37.5672932,126.9835617,2.600601328992336,POINT (37.5672932 126.9835617)
13104,코바늘스토리,37.5617074,126.9815436,2.589700038233937,POINT (37.5617074 126.9815436)
16295,몬떼비서울,37.5636661,126.9777703,2.5779326431085217,POINT (37.5636661 126.9777703)
5770,인생한방찻집,37.5677778,126.9822873,2.575898021052143,POINT (37.5677778 126.9822873)
3029,아지트커피무,37.5677778,126.9822873,2.575898021052143,POINT (37.5677778 126.9822873)
14267,핸디크레프티,37.5823829,126.9832434,2.5749070130804474,POINT (37.5823829 126.9832434)
17772,커피나인익스프레스다동,37.5678138,126.9812341,2.570885343154779,POINT (37.5678138 126.9812341)
16503,콘웨이커피,37.5546027,127.0096179,2.565297504216096,POINT (37.5546027 127.0096179)
9572,카페크리스피,37.5669443,126.9848909,2.56507674836458,POINT (37.5669443 126.9848909)
13424,모나미,37.5621142,126.9816966,2.564681658658103,POINT (37.5621142 126.9816966)
13384,대한문화예술공사서향가비,37.5621142,126.9816966,2.564681658658103,POINT (37.5621142 126.9816966)
16850,샐러리아,37.4849271,126.9698775,2.5614218892615725,POINT (37.4849271 126.9698775)
6645,이륙커피,37.6338895,127.0406753,2.5594251354414426,POINT (37.6338895 127.0406753)
19226,by3퍼스트바이쓰리,37.5793776,126.935666,2.5557707265556604,POINT (37.5793776 126.935666)
13212,매머드익스프레스,37.567128,126.9811189,2.5537933582937438,POINT (37.567128 126.9811189)
2591,숲.O,37.6558099,127.0163897,2.546589763994585,POINT (37.6558099 127.0163897)
10546,제이브라운약수점,37.5540978,127.0117297,2.5445977012702183,POINT (37.5540978 127.0117297)
438,럼버잭,37.5932584,126.9635509,2.539787745655646,POINT (37.5932584 126.9635509)
12434,스트릿넘버502,37.6338071,127.0405064,2.5363797610641536,POINT (37.6338071 127.0405064)
20791,빽다방명동중앙우체국점,37.5624219,126.9818508,2.5354514742330325,POINT (37.5624219 126.9818508)
15261,제퍼커피을지로입구역점,37.5660394,126.9823563,2.5331809637411897,POINT (37.5660394 126.9823563)
12726,블루노트커피,37.5660394,126.9823563,2.5331809637411897,POINT (37.5660394 126.9823563)
586,알비커피,37.5660394,126.9823563,2.5331809637411897,POINT (37.5660394 126.9823563)
9317,그로브라운지,37.5526551,127.0191617,2.5310410159980514,POINT (37.5526551 127.0191617)
8028,더새봄,37.6446006,127.0120163,2.5277694312373638,POINT (37.6446006 127.0120163)
15379,카페어반플레이스,37.5631436,126.9809129,2.527750012015448,POINT (37.5631436 126.9809129)
8777,하우을지로입구역점,37.5660394,126.9823563,2.52768963599468,POINT (37.5660394 126.9823563)
12664,이디야커피,37.5545204,127.0116223,2.525622959377269,POINT (37.5545204 127.0116223)
7239,리치웰서대문자연사점,37.5767391,126.9378432,2.5249731272579496,POINT (37.5767391 126.9378432)
11353,행복플러스가게하이천사,37.579144,126.9367448,2.52439115015911,POINT (37.579144 126.9367448)
2135,명동커피,37.5627764,126.9822082,2.5240857542105024,POINT (37.5627764 126.9822082)
10542,본정초코렛,37.560847,126.979982,2.513720498175239,POINT (37.560847 126.979982)
17429,커피빈시청역7번상출구점,37.5636518,126.97715929999998,2.510484341646312,POINT (37.5636518 126.97715929999998)
17189,커피빈시청역7번출구코리아,37.5636518,126.97715929999998,2.510484341646312,POINT (37.5636518 126.97715929999998)
1175,쑥다방,37.4527883,126.90884479999998,2.502704613283828,POINT (37.4527883 126.90884479999998)
